,video_id,channel_id,video_title,video_description,video_tags,video_duration,video_published,video_category,video_info_card,video_with_ads,video_end_screen,video_cluster,crawled_date,year,month,day,pre_text
41,BP33U37SC50,UCV-pRqEYKNmbpNvvImnmEQw,#경북의맛축제#포항#영일대해수욕장,,[],241,2024-10-06,Travel & Events,0,0,0,-1,2024-10-07 17:44:37,2024,10,6,경북의맛축제 포항 영일대해수욕장   [SEP] Travel & Events
42,g_K0zEV4JV4,UCx-zIUgOFiq-OFBh4YlDR-A,[재업로드] 마음공부의 기본 일상에서 올라오는 두려움,"채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCx-zIUgOFiq-OFBh4YlDR-A/join

☞ 홈페이지      http://youngchevillage.com/kor/
☞ 카카오 플친 https://pf.kakao.com/_AIknG

 ""생방송 : 매주 화요일 밤 9:00 ""

☞ 후원을 원하시는 분은 대표전화 055-883-3913으로 문의 바랍니다.

[혜라TV] 
이 채널은 마음에 대하여 이야기하는 방송입니다. 

Copyright (C) YOUNGCHEVILLAGE. All rights reserved.",[],1964,2024-10-06,Education,0,0,0,-1,2024-10-07 17:44:37,2024,10,6,재업로드 마음공부의 기본 일상에서 올라오는 두려움   [SEP] Education
43,pDU4sMhoetY,UCY-JfSIcOxSOeSa8mYMHn7g,서울역전도설교 124,,[],534,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:44:38,2024,10,6,서울역전도설교 124   [SEP] People & Blogs
44,MP5hv5jnUhs,UC-0C8yVGJy-cS4FGlYKelWw,"가자전쟁 1년, 중동은 어디로 가는가? (KBS_373회_2024.10.05.방송)","[이슈 인사이드]
가자전쟁 1년을 앞두고 중동 정세는 더욱 험난해지고 있습니다.  하마스는 궤멸적 타격을 입었지만 아직도 많은 인질들의 생사가 확인되지 않고 있습니다.  
이 상황에서 이스라엘은 전선을 확장, 헤즈볼라 타도를 내세우며 레바논 공격을 감행했습니다.  더욱 우려스러운 것은 이란과의 전쟁도 배제할 수 없다는 것입니다.  일부에서 이란의 핵시설이나 석유시설을 이스라엘이 공격할 것이라는 예측도 제기되고 있습니다.  그야말로 제5차 중동전쟁이 현실화되는 것입니다.

#특파원보고세계는지금 #세계는지금 #국제시사

특파원 보고 세계는 지금 (매주 토요일 밤 09:40 KBS 1TV 방송)

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및   이용(AI 학습 포함) 금지","['특파원보고 세계는 지금', '세계는 지금', '국제시사', '중동전쟁', '이스라엘', '이란', '네타냐후', '헤즈볼라', '하마스', '레바논', '지상전']",670,2024-10-06,News & Politics,0,0,0,-1,2024-10-07 17:44:38,2024,10,6,가자전쟁 중동은 가는가? ( KBS_373회_2024 05 . 방송 특파원보고 세계는 지금 세계는 지금 국제시사 중동전쟁 이스라엘 이란 네타냐후 헤즈볼라 하마스 레바논 지상전 #특파원보고세계는지금 #세계는지금 #국제시사 [SEP] News & Politics
45,1sfFyGXCZvw,UC10n-QnfJPS7GKsgS63m39A,Mesaage 18 - Mari et Femme Héritiers de la Même Grâce de Vie,"THÈME GÉNÉRAL: LA PAROLE DE VIE, LA COMMUNION  DE VIE ET PIERRES VIVANTES POUR L'ÉDIFICATION
LES ÉPÎTRES DE PIERRE
Mesaage 18 - Mari et Femme: Héritiers de la Même Grâce de Vie - 1P 3:1-12

—
Acesse nosso site: www.mensagensdasconferências.com.br.
Conheça nosso portal de notícias da obra: www.institutovidaparatodos.org.br.
E-mails de contato: mensagens@ivpt.org.br | contato@ivpt.org.br.","['Instituto Vida Para Todos', 'IVPT', 'Pedro Dong', 'Ezra Ma', 'Vida da Igreja', 'Igreja Local', 'Dong Yu Lan', 'Alimento Diário', 'Mensagens das Conferências', 'Conferência de Adolescentes', 'Conferência de Jovens', 'Conferência Internacional', 'Tutorial', 'Conferência Regional', 'Estância Árvore da Vida']",5985,2024-10-06,Travel & Events,0,0,0,-1,2024-10-07 17:44:38,2024,10,6,Mesaage 18 - Mari et Femme Héritiers de la Même Grâce de Vie Instituto Vida Para Todos IVPT Pedro Dong Ezra Ma Vida da Igreja Igreja Local Dong Yu Lan Alimento Dirio Mensagens das Conferncias Conferncia de Adolescentes Conferncia de Jovens Conferncia Internacional Tutorial Conferncia Regional Estncia rvore da Vida  [SEP] Travel & Events
46,i2slR5rLz30,UC303RY51IROEr8N9ZGpm93g,(이의선낭독)10월 의 향기~좋은글,,[],134,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:44:38,2024,10,6,( 이의선낭독 향기 좋은글   [SEP] People & Blogs
47,z1qkArvUZMU,UC50pujnITrJtKp9x-LRyxMw,粵語老歌 - 香港90年代流行經典廣東歌回顧????上海滩，明星，倩女幽魂，失恋，诺言，用爱将心偷 - 老歌会勾起往日的回忆 Cantonese Old Songs,"粵語老歌 - 香港90年代流行經典廣東歌回顧????上海滩，明星，倩女幽魂，失恋，诺言，用爱将心偷 - 老歌会勾起往日的回忆 Cantonese Old Songs
-------------------------------------------------
???? 歌曲列表 ????????????????????????:


#怀旧粤语歌曲 #粵語經典金曲 #EnjoyMusic
-------------------------------------------------
Don't Forget Like and Subscribe
???? Subscribe 記得訂閱+""按鈴"":  https://bit.ly/subEnjoyMusic
???? Playlist 链接视频: https://bit.ly/enjoymusicvd
-------------------------------------------------
???? ???????????????????????????? ????????：
     copyrightchinese@nsrhnmusic.com
-------------------------------------------------
▶️ ""???????????????????? ????????????????????"" is a youtube channel that synthesizes Cantonese Chinese songs for everyone. Licensor for YouTube: New Southern Records (on behalf of New Southern Records Sdn bhd) 
Please Subcribe and Share our videos with the people around you for them to watch. All the new works shall be published and updated on the dayly basis. 
▶️ All video content are owned by New Southern Records.
DO NOT re-upload these videos. All copyright infringement is strictly prohibited.We will act immediately to delete the video.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
???? Thanks for watching!",[],11006,2024-10-06,Music,0,0,0,-1,2024-10-07 17:44:38,2024,10,6,粵語老歌 - 香港90年代流行經典廣東歌回顧 ? 上海滩 ， 明星 ， 倩女幽魂 失恋 诺言 ， 用爱将心偷 - 老歌会勾起往日的回忆 Cantonese Old Songs  # # #EnjoyMusic [SEP] Music
48,PB8qtV2C884,UC90wngvN98q5uigfw7VWitg,许凯：暗恋10年没表白，却用1000场吻戏，向谭松韵表达深沉的爱！,"许凯：暗恋10年没表白，却用1000场吻戏，向谭松韵表达深沉的爱！;
许凯、谭松韵新剧爆了，瞬间就挑起高潮，网友：这尺度，必须5星 | 新星消息
感谢您的看，如果觉得本篇文章对你来说有帮助的话，别忘了点赞、评论、订阅, 转发和收藏哦.
请订阅频道:   https://www.youtube.com/channel/UC90wngvN98q5uigfw7VWitg

========================================

⏭赵丽颖 | Zhao Liying: https://www.youtube.com/playlist?list=PLSbXWGug02HVXrWhgNtv5Qp04kYlI35pZ
⏭白鹿 | Bai Lu: https://www.youtube.com/playlist?list=PLSbXWGug02HVAFqXLdN54emisyh4KpiuN
⏭谭松韵 | Tan Songyun: https://www.youtube.com/playlist?list=PLSbXWGug02HV2kuhx8412T9N9yjmhAx_f
⏭李沁 | Li Qin: https://www.youtube.com/playlist?list=PLSbXWGug02HVoCEmU3S0xgMxHyDNjf8-_
⏭杨幂 | Yang Mi: https://www.youtube.com/playlist?list=PLSbXWGug02HVYE3XeIwKyALMTLgXOYDlr
⏭刘亦菲 | Liu Yifei: https://www.youtube.com/playlist?list=PLSbXWGug02HV_yfXqEDBSkx4zb3r7BqH1
⏭杨紫 | Yang Zi: https://www.youtube.com/playlist?list=PLSbXWGug02HWuLEJqt4gKvSJ9B-jNrBiv
⏭Angelababy（杨颖）| Yang Ying: https://www.youtube.com/playlist?list=PLSbXWGug02HUJsj1lCyc86N3A1sCQIQ0T
⏭赵丽颖冯绍峰 | Zhao Liying Feng Shaofeng: https://www.youtube.com/playlist?list=PLSbXWGug02HV5Tj9EhhmJFlUtG4t8CYiy
⏭赵丽颖王一博 | Zhao Liying Wang Yibo: https://www.youtube.com/playlist?list=PLSbXWGug02HWEu7nQHzXUzLCDgLPMQqED
⏭赵丽颖 林更新 | Zhao Liying Lin Gengxin: https://www.youtube.com/playlist?list=PLSbXWGug02HWq1RYV9aUB-lJdlPcYerH_
⏭肖战 | Xiao Zhan: https://www.youtube.com/playlist?list=PLSbXWGug02HUEieOfev9YEO5pZ44mMIhM
⏭陈晓 | Chen Xiao: https://www.youtube.com/playlist?list=PLSbXWGug02HUAQtv1S4TD4bWt5FdoBWgO
⏭赵露思 | Zhao Lusi: https://www.youtube.com/playlist?list=PLSbXWGug02HWuA7qe-PoRXI5uHiKuaKf7
⏭名人传记 | Celebrity biographies: https://www.youtube.com/playlist?list=PLSbXWGug02HW0tNqCdYPMM70jWv0wASBD
⏭新星消息 | Star News: https://www.youtube.com/playlist?list=PLSbXWGug02HW-PzaidtobBFVLio_w2JUC
⏭一般娱乐 | Entertainment: https://www.youtube.com/playlist?list=PLSbXWGug02HUw43CAwCCDTI8t7q1vF15w

==========================================

#谭松韵 #许凯 #你如北京美丽 #新星消息 #TanSongyun #XuKai #CCTV #锦衣之下 #以家人之名 #向风而行 #明星新闻 #名人新闻 #一般娱乐 #松韵 #Songyun","['许凯：暗恋10年没表白却用1000场吻戏向谭松韵表达深沉的爱！', '许凯谭松韵新剧爆了瞬间就挑起高潮网友：这尺度必须5星 | 新星消息', '许凯：暗恋10年没表白', '却用1000场吻戏', '向谭松韵表达深沉的爱！', '谭松韵', '许凯', '《你比星光美丽》', '谭松韵许凯', 'Tan Songyun', 'Xu Kai', '新星消息', 'CCTV', '蜀锦人家', '甄嬛传', '锦衣之下', '以家人之名', '向风而行', '明星新闻', '名人新闻', '一般娱乐', '松韵', 'Songyun']",495,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:44:39,2024,10,6,许凯 ： 暗恋10年没表白 却用1000场吻戏 向谭松韵表达深沉的爱 101000 5 10 1000 Tan Songyun Xu Kai CCTV Songyun # # # # #TanSongyun #XuKai #CCTV # # # # # # # #Songyun [SEP] Entertainment
49,hvR3sWC3NVA,UCa0iFt6o8dywjZn4wDTeAIw,"Together Cha Cha Cha and 2 other songs , 다함께 차차차 외 2곡 , 강설민님","Congratulatory performance at lncheon Michuhol-gu District Song Festival
인천 미추홀구 구민가요제 축하공연",[],273,2024-10-06,Music,0,0,0,-1,2024-10-07 17:44:39,2024,10,6,Together Cha Cha Cha and 2 other songs 다함께 차차차 외 2곡 강설민님   [SEP] Music
50,aNjDh_kGET4,UCe0ULbXhjXHQlwwe6KY9Vzw,Race Countdown (Alpha Mix) - Gran Turismo,,[],19,2024-10-06,Gaming,0,0,0,-1,2024-10-07 17:44:40,2024,10,6,Race Countdown ( Alpha Mix Gran Turismo   [SEP] Gaming
51,BY6uCMhkZFo,UCe0ULbXhjXHQlwwe6KY9Vzw,Cyber Space 1-5: Dropaholic (Alpha Version) - Sonic Frontiers,,[],175,2024-10-06,Gaming,0,0,0,-1,2024-10-07 17:44:39,2024,10,6,Cyber Space 1-5 Dropaholic ( Alpha Version ) Sonic Frontiers   [SEP] Gaming
52,8VnA864bXAY,UCf0Bc7IKxbQLISHN8fJYSNg,"세종시 아파트 가격 54% 폭락! 전국 최악 하락률. 세종시 집 팔아치우고, 서울로 가는 사람들. 부동산 아파트 상가 지식산업센터 오피스텔 이야기 집값전망 하락 폭락 노가다 노비","#노가다 #노비 #아파트 #임장 #이야기 입니다.
#갭투자 들 #눈물 로 던지는 #이곳 
#부동산 #아파트 #이야기 #입주권 #분양권 #재개발 #재건축 

#세종시 #아파트 #가격 #54% #폭락 ! #전국 #최악 #하락률 . #세종시 집 #팔아치우고 , #서울 로 #가는 #사람들 . #부동산 #아파트 #상가 #지식산업센터 #오피스텔 #이야기 #집값전망 #하락 #폭락 #노가다 #노비

부동산 이야기는 #전국 아파트를 #중심 으로 #진행 됩니다.
부동산 아파트 임장 영상은 #서울 #인천 #경기 #대구 #부산 중심으로 진행되며, #추후 전국적으로 진행 예정입니다.

-------------------------------------------------------------------------------------------------
모든 영상은 직접 촬영합니다.
저작권은 노비(Noby)에게 있습니다.
영상에서 나오는 사연은 신청자 사례로 제작 된 픽션 입니다.
-------------------------------------------------------------------------------------------------

#Noby #아파트 #투어 #지금 #시작합니다","['노비', '부동산', '아파트', '아파트투어', '아파트임장', '임장', '이야기', '하남시', '미사지구', '미사강변도시', '미사역상가', '감일지구', '미사폭락', '범계역', '안양평촌', '10억대출', '빈상가', '공실', '상가경매', '상가공실', '모비우스', '신혼부부영끌', '50억 억대출아파트', '의왕시아파트', '은행경매', '경매절차', '가족해체', '후회', '수지아파트', '매일밤눈물', '광교아파트', '수원영통', '중흥에스클라스', '송도아파트', '반값', '반토막', '송도마리나베이', '수원미입주', '수원미분양', '공시가역전', '이월과세', '증여', '전세사라져', '종부세', '미분양부도', '집값', '노도강', '강동구아파트', '세종시아파트', '고분양가', '시행사부도', '강남미분양', '논현동미분양', '담보대출', '금리10%', '금리파산', 'LTV', '한계상황', '15억초과', '상환압박', '부동산전망', '2030', '아파트전망', '강남3구', '세종부동산', '거래절벽', '거래빙하기', '경매낙찰율', '6억대출', '상계동아파트', '10억아파트', '실거래가', '최고가매수', '인덕원아파트', '안양아파트', '의왕아파트', '호가장난', '환율전망', '노가다', '검로푸', '검단신도시', '검단', '검단아파트', '송도', '청라', '청라아파트', '청라신도시', '송도신도시', '세종', '세종아파트', '세종시', '가격', '54', '폭락', '전국', '최악', '하락']",751,2024-10-06,Education,0,0,0,-1,2024-10-07 17:44:40,2024,10,6,세종시 아파트 가격 54% 전국 하락률 세종시 집 팔아치우고 서울로 사람들 부동산 아파트 상가 지식산업센터 오피스텔 이야기 집값전망 하락 폭락 노가다 노비 노비 부동산 아파트 아파트투어 아파트임장 임장 이야기 하남시 미사지구 미사강변도시 미사역상가 감일지구 미사폭락 범계역 안양평촌 10억대출 빈상가 공실 상가경매 상가공실 모비우스 신혼부부영끌 50억 억대출아파트 의왕시아파트 은행경매 경매절차 가족해체 후회 수지아파트 매일밤눈물 광교아파트 수원영통 중흥에스클라스 송도아파트 반값 반토막 송도마리나베이 수원미입주 수원미분양 공시가역전 이월과세 증여 전세사라져 종부세 미분양부도 집값 노도강 강동구아파트 세종시아파트 고분양가 시행사부도 강남미분양 논현동미분양 담보대출 금리10 금리파산 LTV 한계상황 15억초과 상환압박 부동산전망 2030 아파트전망 강남3구 세종부동산 거래절벽 거래빙하기 경매낙찰율 6억대출 상계동아파트 10억아파트 실거래가 최고가매수 인덕원아파트 안양아파트 의왕아파트 호가장난 환율전망 노가다 검로푸 검단신도시 검단 검단아파트 송도 청라 청라아파트 청라신도시 송도신도시 세종 세종아파트 세종시 가격 54 폭락 전국 최악 하락 #노가다 #노비 #아파트 #임장 #이야기 #갭투자 #눈물 #이곳 #부동산 #아파트 #이야기 #입주권 #분양권 #재개발 #재건축 #세종시 #아파트 #가격 #54 #폭락 #전국 #최악 #하락률 #세종시 #팔아치우고 #서울 #가는 #사람들 #부동산 #아파트 #상가 #지식산업센터 #오피스텔 #이야기 #집값전망 #하락 #폭락 #노가다 #노비 #전국 #중심 #진행 #서울 #인천 #경기 #대구 #부산 #추후 #Noby #아파트 #투어 #지금 #시작합니다 [SEP] Education
53,6THszu5_yqI,UCH0GVd6rbLGwl3UspK7rTHA,이 캐릭은 왜 뭘해도 멋있는걸까? 이번엔 영트힐!,"부트힐 계정도 영사 1돌 땡기네요.. 하..

00:00 영트힐 설명
00:30 사이클
02:17 스펙","['스타래일', '미호요', '호요버스', '스타레일', '스타레일 공략', '반디', '아케론', '드타', '젠레스존제로', '젠존제', '비소', '영사', '맥택', '삼칠이', '로빈', '토파즈', '라파']",173,2024-10-07,Gaming,0,0,0,-1,2024-10-07 17:44:40,2024,10,7,이 캐릭은 왜 뭘해도 멋있는걸까 ? 이번엔 영트힐 스타래일 미호요 호요버스 스타레일 스타레일 공략 반디 아케론 드타 젠레스존제로 젠존제 비소 영사 맥택 삼칠이 로빈 토파즈 라파  [SEP] Gaming
54,x1elmF6t-bY,UCr0uMKj593iSx4LltGHRBUg,※7시간 순삭※ 닌텐도에 고소당한 팰월드 플스5로 처음부터 다시 하기 1일차,#겜빼미 #팰월드 #닌텐도 #고소 #포켓몬 #게임방송 #게임 #오픈월드 #귀여운 #플스5 #시간순삭,[],25686,2024-10-06,Gaming,0,0,0,-1,2024-10-07 17:44:41,2024,10,6,7시간 순삭 닌텐도에 고소당한 팰월드 플스5로 처음부터 다시 하기  #겜빼미 #팰월드 #닌텐도 #고소 #포켓몬 #게임방송 #게임 #오픈월드 #귀여운 #플스5 #시간순삭 [SEP] Gaming
55,v4HH2hWCQuM,UCaHONCmwayLXgQmLzc8nYJg,High times: Blueberry Avalanche Diamond Infused cannabis strain #asmr #trending #Cannabis,High times: Blueberry Avalanche Diamond Infused cannabis strain #asmr #trending #Cannabis,"['Quinn Nelson', 'Entertainment', 'ASMR', 'Canada', 'Alberta', 'Edmonton', 'Calgary', 'Lethbridge', 'Medicine Hat', 'Red Deer', 'Blueberry Avalanche Diamond Infused', 'Cannabis', 'Cannabis strain', 'Cannabis oil', 'Mukbang', 'Marijuana', 'Recreational', 'Medicinal', 'Sativa', 'Indica', 'THC', 'CBD', 'Edibles', 'Dispensaries', 'Hash', 'Disilite', 'Shatter', 'Joint', 'Blunt', 'Bong', 'Pipe', 'Hookah', 'Crossdressing', 'Crossdresser', 'Crossdress']",301,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:38:56,2024,10,6,High times Blueberry Avalanche Diamond Infused cannabis strain asmr trending Cannabis Quinn Nelson Entertainment ASMR Canada Alberta Edmonton Calgary Lethbridge Medicine Hat Red Deer Blueberry Avalanche Diamond Infused Cannabis Cannabis strain Cannabis oil Mukbang Marijuana Recreational Medicinal Sativa Indica THC CBD Edibles Dispensaries Hash Disilite Shatter Joint Blunt Bong Pipe Hookah Crossdressing Crossdresser Crossdress #asmr #trending #Cannabis [SEP] Entertainment
56,QeTD1OWMkx0,UCVH_A0kHGbYmPm6QBQOY0fw,10/7 열분 소개합니다.      풍란과동행 010 4749 3537,,[],710,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:38:59,2024,10,6,10 7 열분 소개합니다 . 풍란과동행 010 4749 3537   [SEP] Entertainment
57,UHMtktZh8Qc,UCQI_nxiwhUKMZ4yqHqOfqTw,"[장석영의 정론직필] 이재명 지지층, 재판부에 방탄용 “무죄” 탄원서 공세",,[],415,2024-10-06,People & Blogs,0,0,0,-1,2024-10-07 17:39:04,2024,10,6,[ 장석영의 정론직필 이재명 지지층 재판부에 방탄용 무죄 탄원서 공세   [SEP] People & Blogs
58,FyVTBxJbStc,UCTIUdQ2aqPILOb3rqdH00KA,"비트코인, 이더리움, 리플, 트론, 에이다 등 디지털화폐, 주식 , 금융자산에 대한 개인적 관점을 혼자말로 떠드는 방송입니다.","해당 유튜브채널에서 제공되는 모든 코인에 대한 분석관점은 단순 참조용이며, 모든 투자책임은 시청자 본인에게 있습니다.

(자율 후원계좌 ) 신한 1100 5959 4139 이 XX . 후원시 닉네임으로 입금.
(광고).코인마켓프라이스: www.coinmarketprice.kr

- 코인재단, 코인거래소, 차티스트, 유튜버 보도자료 PR 서비스 지원 (유료)
- 파이넥스(Pionex) , 비트마트, OKX, 비트겟, MEXC  거래소 매매 수수료 최대 50% 할인 지원(무료)
- 제휴.비지니스 문의: coinmarketprice@naver.com

1. 멤버십 회원 가입안내.

뛰다:  월 48,000원

* 시장을 함께 분석하고, 의견을 공유하실 분들은 멤버십회원 가입을 하시는 것을 권장해드립니다. 
* 주 4회 코인시장 분석 온라인강좌 실시.(매주 금요일)

 

2. 파이넥스(Pionex) 거래소 거래 수수료 할인

https://partner.pionex.com/p/5lrCqNds
(초대코드):  5lrCqNds

3. 파이코인 무료 채굴.
파이를 받으시려면 링크를 클릭하세요. https://minepi.com/coinmarketprice

초대코드: coinmarketprice  / 초대코드를 입력하시면 채굴속도가 많이 높아집니다","['비트코인', '이더리움', '리플', '트론', '디지털화폐', '차트', '에이다', '가상화폐']",2053,2024-10-06,Education,0,0,0,-1,2024-10-07 17:39:04,2024,10,6,비트코인 이더리움 리플 트론 에이다 디지털화폐 주식 금융자산에 개인적 관점을 혼자말로 방송입니다 비트코인 이더리움 리플 트론 디지털화폐 차트 에이다 가상화폐  [SEP] Education
59,14FRU3iSUzU,UCTJR69L4Ds--nbD1gOmSNPQ,90년대 꼬꼬마들이 남 몰래 즐기던 게임! 갈스패닉S,"90년대 꼬꼬마들의 100원짜리 성인게임! 갈스패닉S
짧고 빠르게 치는 떳다방 형식의 무편집 영상입니다! 언제 사라질지
모르는 영상, 지금 눈에 익혀두시기를!",[],766,2024-10-06,Gaming,0,0,0,-1,2024-10-07 17:39:42,2024,10,6,꼬꼬마들이 남 몰래 게임 ! 갈스패닉S   [SEP] Gaming
60,KiRMy2Bu5SU,UC_JeNsqs3-RaOGllds-eL_g,嫁に海老を食べさせられた甲殻類アレルギーの俺→発作を起こした俺がその場で倒れて意識不明になった結果ｗ【2chスカッと・ゆっくり解説】,"▼あらすじ
""現代人はほとんど誰でも
何らかのアレルギーを持っていると言われている。""
""ハウスダストや、卵、フルーツに至るまで、
何に反応するか、そして症状も人それぞれ。""
""イッチは、昔から両親に大切に育てられてきた
いわゆるお坊ちゃまだが、""
""カニやエビを食べると蕁麻疹などの症状が出てしまう、
甲殻類アレルギーを持っていた。""
そんなイッチが、親同士のお見合いで結婚したのがA子。
""結婚前はおしとやかな女性を演じていたが、
結婚すると豹変！""
""ついにはアレルギー持ちのイッチの口に、
海老を押し込むという暴挙に出た。""
それが原因でＡ子の人生は崩壊していくこととなる…。

✨サブチャンネル『2chスカッとロードショーまとめ集』✨
????チャンネル登録はこちらからよろしくお願いします☆
『2chスカッとロードショーまとめ集』
http://www.youtube.com/channel/UCQPMhV6F075Y1hucSSs4LFg?sub_confirmation=1
歴代の『2chスカッとロードショー』人気動画をまとめて見たい方、
作業しながら聞き流したい方はぜひこちらもご視聴いただければ幸いです。

『2chスカッとロードショー』チャンネル登録はこちらからよろしくお願いします☆
https://www.youtube.com/channel/UC_JeNsqs3-RaOGllds-eL_g?sub_confirmation=1

★いっきに楽しみたい方はこちら（動画いっき見）★
https://youtube.com/playlist?list=PL0zSRk6gZIIZYMR1UYG8KH0Zg9gyeQsdc

皆さんからのコメントいつも読ませていただいてます。
※返事できなくてごめんなさい…

■チャンネルの動画における教育的価値と独自性
このチャンネルでは「人間関係に関するトラブルとその対処法」をテーマに扱っております。
様々な事例を元に、過激な表現を避けながら分かりやすい台本を作成し、特別な世界観を特徴としたオリジナルのアニメーションを製作しています。
各動画を通じて多様な人間性を紹介し、トラブルが起きた経緯や問題点を独自の解説によって分かりやすく説明することで、人間関係のトラブルを回避する方法や適切な対処法、円滑な人間関係を築いていくためのコツなどの教育的価値を提供しております。

さらに、編集は勿論、台本も全てオリジナルで制作しておりますので繰り返しのコンテンツではございません。

■動画に使われているフリー素材の複数回の使用（繰り返し、再利用）について
このチャンネルではフリー素材「いらすとや」様などのイラストを、動画内の登場キャラクターとして複数使用しています。
動画の性質上、同じイラストを繰り返し使用しているシーンがございますが、そのシーンに最適なイラストをその都度選択して使用しております。
フリー素材という性質上、他チャンネルでも使用されていますが、再利用をしているわけではございません。


━━━━━━━━━━━━━━━━━━━
【素材】
・いらすとや様（https://www.irasutoya.com/）
・イラストAC様
・Pixabay様

【効果音】
・OtoLogic様
・効果音ラボ様

【BGM】
・魔王魂様
・甘茶の音楽工房様
・LAMP BGM

【サムネイル、動画利用画像】
いらすとショップ
https://bit.ly/3Q1rbcy

いらすとショップをご利用になりたい方はこちらから↓
https://forms.gle/guR2PsecMGNTXycL8

使わせていただいているサイト様いつもありがとうございます。
━━━━━━━━━━━━━━━━━━━
#2ch  #2ちゃんねる #修羅場","['2ch', '2ちゃんねる', '修羅場', 'スカッと', '2chスカッとロードショー']",1428,2024-10-06,Entertainment,0,0,0,-1,2024-10-07 17:39:44,2024,10,6,嫁に海老を食べさせられた甲殻類アレルギーの俺 → 発作を起こした俺がその場で倒れて意識不明になった結果ｗ 2chスカッと ゆっくり解説 2ch 2 2ch #2ch #2 # [SEP] Entertainment
61,K5MWG-73jNk,UC2k32PeHEJUySITHpPeqN6w,EVENT! 아이더매직스타???? 아이더 X 유호진 써모락 슬림다운 입고 펼치는 환상의 마술쇼! ???? 깃털처럼 가볍고 따뜻한 써모락 경량패딩 깃털마술,"아이더 X 유호진 써모락 슬림다운 마술쇼 기념 댓글 EVENT!

영상 속 유호진 마술사가 입은 써모락 슬림다운이 갖고 싶은 이유를 댓글로 남겨주세요!
댓글을 남겨주신 분 추첨을 통해 3분께 '아이더 써모락 슬림다운'을 드립니다.

유호진 마술사 최초로 광고 모델이 되어 선보이는 마술쇼!
깃털처럼 가볍고 따뜻한 아이더 써모락 슬림다운을 만나보세요.

▼▼써모락 슬림다운 만나러가기 ▼▼
https://www.k-village.co.kr/exhibitionDetail?spexhNo=1276

--------------------------------------------------------------------------------
* 이벤트 기간: 2024년 10월 07일(월) ~ 10월 20일(일)
* 경품: 아이더 써모락 슬림다운 3명
* 응모방법: 댓글로 아이더 써모락 슬림다운이 갖고 싶은 이유 남기기
* 당첨자 발표: 2024년 10월 28일(월) 고정 댓글로 발표

* 유의사항
- 경품 제세공과금은 (주)아이더 에서 부담하며, 제세금 신고 처리를 위해 신분증 사본을 요청 드릴 수 있습니다.
- 부당한 방법의 응모, 이벤트 계정의 경우 참여가 제한 될 수 있습니다.
- 이벤트 당첨자 발표 이후 7일 이상 연락이 안될 경우 당첨이 취소될 수 있습니다.
- 이벤트 당첨자에게는 경품 발송을 위해 개인정보를 수집합니다. 동의하시지 않을 경우 당첨이 취소될 수 있습니다.
--------------------------------------------------------------------------------

#아이더 #아이더패딩 #아이더경량패딩 #아이더슬림다운 #아이더써모락 #더매직스타 #유호진 #써모락슬림다운","['아이더', 'EIDER', 'OUTDOOR', '아웃도어']",30,2024-10-06,Travel & Events,0,0,0,-1,2024-10-07 17:39:44,2024,10,6,EVENT 아이더매직스타 아이더 유호진 써모락 슬림다운 입고 환상의 마술쇼 깃털처럼 따뜻한 써모락 경량패딩 깃털마술 아이더 EIDER OUTDOOR 아웃도어 #아이더 #아이더패딩 #아이더경량패딩 #아이더슬림다운 #아이더써모락 #더매직스타 #유호진 #써모락슬림다운 [SEP] Travel & Events
